MSSubClass,MSZoning,LotFrontage,Neighborhood,OverallQual,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,Exterior
10,4,4.553876891600541,18,7,9.666666666666629,1,4.812184355372417,3,5,3.0,1.0,2.0,7.264730177929867,4,7.264730177929867,7.264730177929867,2,3,4,1,4,3,3.0,3,6.175867270105761,12.33524831575392
7,3,4.406719247264253,9,7,9.5,3,5.351858133476067,4,3,2.0,3.0,2.0,6.851184927493743,3,6.907755278982137,6.907755278982137,1,4,4,1,4,1,2.0,3,6.3784261836515865,12.33524831575392
12,3,3.9889840465642745,15,8,8.666666666666629,1,0.0,3,5,3.0,2.0,2.0,7.029087564149662,4,7.047517221357296,7.736743682453495,2,3,7,2,4,3,1.0,3,6.659293919683638,12.33524831575392
10,3,4.564348191467836,22,10,9.5,3,5.442417710521793,4,5,4.0,4.0,3.0,7.438971592395862,4,7.449498005382849,7.449498005382849,2,4,5,2,4,3,3.0,4,6.668228248417403,12.33524831575392
5,2,3.044522437723423,1,4,3.3333333333333144,1,0.0,2,3,2.0,1.0,1.0,6.304448802421981,2,6.304448802421981,6.996681488176539,1,2,4,1,4,1,2.0,2,5.659482215759621,12.33524831575392
5,2,3.044522437723423,1,4,9.666666666666629,1,0.0,2,3,2.0,1.0,2.0,6.304448802421981,2,6.683360945766275,7.20414929203594,1,2,4,2,1,3,1.0,1,0.0,12.33524831575392
2,2,3.044522437723423,1,4,3.3333333333333144,1,0.0,2,3,3.0,3.0,3.0,6.447305862541213,2,6.447305862541213,6.447305862541213,1,2,1,1,4,1,1.0,2,5.659482215759621,12.33524831575392
12,3,4.442651256490317,21,9,9.333333333333314,3,5.342334251964811,3,5,4.0,3.0,3.0,7.597396320212795,4,7.597396320212795,7.9617188159813645,3,4,9,2,5,3,3.0,4,6.57507584059962,12.33524831575392
11,3,3.713572066704308,21,8,8.5,1,0.0,3,5,3.0,2.0,3.0,7.199678345691172,4,7.199678345691172,7.199678345691172,2,3,4,1,4,3,3.0,3,6.368187186350492,12.33524831575392
5,2,3.7376696182833684,1,6,3.8333333333333144,1,0.0,2,3,3.0,1.0,2.0,6.849066282633458,3,7.163946684342547,7.8328075165248645,2,2,8,2,4,1,3.0,3,6.3578422665081,12.33524831575392
5,2,4.04305126783455,1,4,3.8333333333333144,1,0.0,2,3,2.0,1.0,1.0,6.304448802421981,2,6.304448802421981,6.996681488176539,1,2,4,1,4,1,2.0,2,5.659482215759621,12.33524831575392
11,2,4.1588830833596715,16,8,9.666666666666629,3,5.231108616854587,4,5,4.0,4.0,3.0,7.3783837129967145,4,7.410347097821024,7.410347097821024,2,3,3,2,4,3,3.0,3,6.180016653652572,12.33524831575392
10,4,4.276666119016055,18,8,9.833333333333314,3,4.290459441148391,3,5,3.0,2.0,3.0,7.170888478512505,4,7.181591944611865,7.181591944611865,2,3,4,1,4,3,2.0,3,6.315358001522335,12.33524831575392
5,2,3.044522437723423,3,6,3.5,2,5.4680601411351315,2,3,2.0,1.0,2.0,6.511745329644728,2,6.511745329644728,7.105786129481271,1,2,5,1,1,2,1.0,1,0.0,12.33524831575392
11,3,3.6888794541139363,21,8,8.333333333333314,1,0.0,3,5,3.0,1.0,3.0,7.31455283232408,4,7.414572881350589,7.414572881350589,2,4,3,2,4,3,3.0,3,6.214608098422191,12.33524831575392
5,2,3.044522437723423,3,5,3.6666666666666288,2,5.594711379601839,2,3,2.0,1.0,2.0,6.447305862541213,2,6.447305862541213,7.172424577124845,2,2,4,1,2,1,1.0,2,5.579729825986222,12.33524831575392
5,2,3.713572066704308,1,5,4.5,1,0.0,2,5,2.0,1.0,2.0,6.630683385642372,4,6.8308742346461795,7.297091005160418,2,2,4,2,4,2,2.0,2,5.820082930352362,12.33524831575392
12,4,4.442651256490317,18,7,9.166666666666629,1,0.0,3,5,3.0,1.0,2.0,6.934397209928558,4,6.934397209928558,7.580189417944541,2,3,7,2,4,3,3.0,4,6.842683282238422,12.33524831575392
11,2,3.784189633918261,16,8,9.166666666666629,3,5.1647859739235145,3,5,4.0,4.0,3.0,7.374629015218945,4,7.4067107301776405,7.4067107301776405,2,3,3,2,4,3,3.0,3,6.180016653652572,12.33524831575392
2,2,3.044522437723423,1,5,3.3333333333333144,1,0.0,2,3,3.0,3.0,3.0,6.447305862541213,4,6.447305862541213,6.447305862541213,1,4,1,1,2,2,1.0,1,0.0,12.33524831575392
10,3,4.356708826689592,18,8,9.833333333333314,3,5.272999558563747,3,5,3.0,1.0,2.0,7.3613754289773485,4,7.364547014255642,7.364547014255642,2,4,5,2,4,3,3.0,4,6.734591659972948,12.33524831575392
8,3,4.189654742026425,16,7,9.333333333333314,1,0.0,4,4,2.0,1.0,3.0,7.050122520269059,4,7.080867896690782,7.75833346749091,2,3,7,3,4,1,2.0,2,5.53338948872752,12.33524831575392
10,3,4.0943445622221,7,5,8.5,1,0.0,2,3,2.0,2.0,1.0,6.966967138613983,4,6.966967138613983,6.966967138613983,1,3,4,2,4,1,1.0,2,5.602118820879701,12.081699190690417
10,3,4.2626798770413155,9,7,6.5,2,5.662960480135946,2,3,3.0,4.0,3.0,7.5745584842024805,2,7.699842407396986,7.699842407396986,2,2,5,2,4,1,2.0,3,6.3578422665081,12.081699190690417
10,3,4.553876891600541,9,7,3.8333333333333144,2,7.017506142941256,2,3,3.0,4.0,2.0,7.707062655370473,4,7.707062655370473,7.707062655370473,2,2,6,3,4,1,3.0,3,6.248042874508429,12.081699190690417
6,1,4.653960350157523,2,3,5.333333333333314,1,0.0,1,3,2.0,1.0,2.0,6.921658184151129,2,6.921658184151129,7.3310603052186325,1,1,4,1,1,2,1.0,1,0.0,12.081699190690417
10,3,4.343805421853684,9,4,1.5,1,0.0,2,3,2.0,1.0,2.0,6.85751406254539,1,7.111512116496157,7.111512116496157,1,2,4,1,1,2,1.0,1,0.0,12.081699190690417
10,3,4.31748811353631,12,6,8.5,2,3.367295829986474,2,5,2.0,2.0,2.0,7.384610383176974,3,7.384610383176974,7.384610383176974,2,3,4,3,4,2,2.0,3,6.175867270105761,12.081699190690417
10,3,4.653960350157523,12,6,4.5,2,6.175867270105761,2,3,3.0,1.0,1.0,7.520234556474628,4,7.520234556474628,7.520234556474628,2,2,5,2,4,2,2.0,3,6.304448802421981,12.081699190690417
12,3,4.499809670330265,11,7,6.666666666666629,1,0.0,2,5,3.0,2.0,3.0,7.422971251049421,3,7.438383530044307,8.078067881815437,3,3,9,3,4,2,1.0,4,6.38856140554563,12.081699190690417
9,3,3.8501476017100584,17,6,3.1666666666666288,1,0.0,2,3,2.0,4.0,2.0,6.844815479208263,4,6.8966943316227125,6.8966943316227125,1,2,2,3,4,1,1.0,3,6.293419278846481,12.081699190690417
11,3,4.007333185232471,11,6,7.166666666666629,1,0.0,3,5,3.0,1.0,3.0,7.090076835776092,4,7.090076835776092,7.090076835776092,2,3,3,1,4,3,2.0,3,6.274762021241939,12.081699190690417
11,3,4.442651256490317,8,6,4.333333333333314,1,0.0,2,3,3.0,1.0,2.0,6.983789965258135,2,6.8658910748834385,6.8658910748834385,2,2,3,2,4,2,2.0,3,6.089044875446846,12.081699190690417
10,3,4.23410650459726,9,5,6.833333333333314,2,4.454347296253507,2,3,2.0,1.0,1.0,6.9167150203536085,2,6.960347729101308,6.960347729101308,1,4,4,1,1,3,2.0,3,6.621405651764134,12.081699190690417
10,3,4.356708826689592,7,5,7.166666666666629,1,0.0,2,3,2.0,1.0,1.0,7.2875606403097235,3,7.451241684987676,7.451241684987676,2,2,5,2,4,1,2.0,3,6.089044875446846,12.081699190690417
10,3,4.382026634673881,12,7,3.3333333333333144,2,5.666426688112432,2,5,2.0,1.0,2.0,7.173958319756794,3,7.428333194190806,7.428333194190806,2,2,5,2,4,1,1.0,3,6.274762021241939,12.081699190690417
10,3,4.110873864173311,19,6,5.666666666666629,1,0.0,2,5,3.0,1.0,1.0,7.117205503164344,2,7.117205503164344,7.117205503164344,2,2,4,1,4,2,1.0,3,6.248042874508429,12.081699190690417
10,3,4.007333185232471,20,8,5.166666666666629,2,6.483107351457199,3,3,3.0,1.0,2.0,7.430707082545968,2,7.443078374348516,7.443078374348516,2,2,4,2,4,2,2.0,3,6.238324625039508,12.081699190690417
12,3,4.574710978503383,17,6,6.5,2,5.594711379601839,3,5,3.0,1.0,3.0,7.049254841255837,2,7.060476365999801,7.630946580890459,2,2,6,2,4,2,1.0,3,6.257667587882639,12.081699190690417
4,3,4.1588830833596715,11,5,4.833333333333314,3,5.62040086571715,2,3,3.0,3.0,3.0,6.99117688712121,2,7.110696122978827,7.110696122978827,1,2,4,3,2,2,1.0,3,6.270988431858299,12.081699190690417
10,3,4.31748811353631,10,6,4.5,1,0.0,2,3,2.0,1.0,2.0,7.087573705557973,2,7.154615356913663,7.154615356913663,2,2,4,3,2,2,1.0,3,6.161207321695077,12.081699190690417
12,3,4.51085950651685,11,7,6.5,2,4.859812404361672,3,3,3.0,4.0,3.0,7.05444965813294,4,7.074116816197362,7.631916513071252,2,2,5,2,4,2,3.0,3,6.12029741895095,12.081699190690417
5,3,4.31748811353631,11,6,5.0,1,0.0,2,3,3.0,1.0,2.0,6.440946540632921,2,6.440946540632921,7.1049654482698426,1,2,4,2,4,2,2.0,2,5.666426688112432,12.081699190690417
10,3,4.290459441148391,17,7,9.166666666666629,1,0.0,2,3,3.0,4.0,1.0,7.234177179749849,4,7.218176838403408,7.218176838403408,1,2,3,3,4,1,1.0,3,6.0867747269123065,12.081699190690417
12,3,4.418840607796598,17,7,4.5,2,5.703782474656201,2,3,3.0,1.0,1.0,7.057036981697891,4,7.053585727193677,7.612336837167746,2,2,6,2,4,2,3.0,3,6.226536669287466,12.081699190690417
12,3,4.406719247264253,11,7,6.5,2,5.831882477283517,3,3,3.0,3.0,3.0,6.694562058521095,3,7.069874128458572,7.592366128519796,2,3,5,2,4,2,3.0,3,6.3561076606958915,12.081699190690417
12,3,4.23410650459726,12,7,7.333333333333314,2,3.5553480614894135,2,3,2.0,1.0,2.0,6.679599185844383,1,7.292337176173877,7.724888439323074,2,3,7,2,4,2,3.0,3,6.29156913955832,12.081699190690417
9,3,4.143134726391533,12,7,5.0,2,5.420534999272286,2,3,3.0,3.0,3.0,7.224753405767971,2,7.29505641646263,7.29505641646263,2,2,4,3,4,2,1.0,3,6.3784261836515865,12.081699190690417
12,3,4.454347296253507,11,7,6.166666666666629,2,5.153291594497779,3,3,2.0,4.0,1.0,7.315218389752975,4,7.348587530927593,7.912423121473705,2,3,6,2,4,2,3.0,3,6.3578422665081,12.081699190690417
3,3,4.465908118654584,20,5,2.5,1,0.0,2,3,2.0,4.0,2.0,7.313220387090301,4,7.3901814282264295,7.488293515159428,2,2,5,3,4,1,3.0,3,6.272877006546167,12.081699190690417
10,3,4.356708826689592,9,6,2.1666666666666288,2,5.5134287461649825,2,3,3.0,1.0,1.0,7.240649694255466,3,7.240649694255466,7.240649694255466,1,2,4,3,4,1,2.0,3,6.244166900663736,12.081699190690417
9,3,4.61512051684126,9,6,2.0,2,5.723585101952381,2,3,3.0,4.0,3.0,7.003065458786462,3,7.266827347520591,7.266827347520591,1,2,4,2,3,1,2.0,2,5.6937321388027,12.081699190690417
11,3,3.912023005428146,11,6,5.666666666666629,1,0.0,2,3,3.0,1.0,2.0,6.61338421837956,2,6.6240652277998935,6.6240652277998935,1,2,2,1,4,2,1.0,2,5.579729825986222,12.081699190690417
10,3,3.871201010907891,7,4,7.166666666666629,1,0.0,2,3,2.0,1.0,1.0,7.156176637480615,4,7.390798521735676,7.390798521735676,2,2,6,2,4,3,1.0,3,6.19644412779452,12.081699190690417
10,3,4.127134385045092,17,7,4.166666666666629,1,0.0,2,3,3.0,4.0,2.0,7.335633981927201,2,7.335633981927201,7.335633981927201,2,3,3,3,4,2,1.0,3,6.3578422665081,12.081699190690417
4,3,4.143134726391533,10,5,4.333333333333314,1,0.0,2,3,2.0,1.0,2.0,7.455298485683291,2,7.455298485683291,7.455298485683291,2,2,6,1,2,2,1.0,3,6.329720905522696,12.081699190690417
10,3,4.3694478524670215,17,4,7.333333333333314,1,0.0,2,3,3.0,4.0,1.0,7.21890970761906,4,7.416979621381154,7.416979621381154,1,3,4,3,4,1,3.0,3,6.272877006546167,12.081699190690417
10,3,4.442651256490317,9,7,3.3333333333333144,1,0.0,2,3,2.0,4.0,3.0,7.15305163493748,2,7.15305163493748,7.15305163493748,1,2,3,2,4,1,1.0,3,6.267200548541362,12.081699190690417
10,3,4.248495242049359,12,5,3.5,1,0.0,2,3,3.0,3.0,2.0,7.3031700512368,3,7.3031700512368,7.3031700512368,2,2,5,2,4,1,1.0,3,6.1903154058531475,12.081699190690417
10,3,4.110873864173311,7,5,3.0,2,5.241747015059643,2,3,2.0,1.0,1.0,6.9584483932976555,2,7.05617528410041,7.05617528410041,1,2,5,2,4,1,1.0,2,5.820082930352362,12.081699190690417
11,3,3.970291913552122,8,6,4.5,1,0.0,2,3,3.0,1.0,2.0,6.975413927455952,2,6.975413927455952,6.975413927455952,2,2,2,1,4,2,2.0,3,6.089044875446846,12.081699190690417
10,3,4.382026634673881,16,5,4.5,2,6.131226489483141,2,3,3.0,2.0,2.0,7.266128779556451,4,7.4073177104694174,7.4073177104694174,2,3,5,2,4,2,3.0,3,6.432940092739179,12.081699190690417
10,3,4.2626798770413155,7,5,4.5,2,5.0369526024136295,2,3,2.0,1.0,1.0,6.8885724595653635,2,6.8885724595653635,6.8885724595653635,1,2,4,1,2,2,1.0,3,6.184148890937483,12.081699190690417
12,3,4.248495242049359,9,5,3.1666666666666288,2,5.262690188904886,2,5,3.0,3.0,1.0,6.947937068614969,2,6.947937068614969,7.640603826393634,1,1,7,3,4,1,1.0,3,6.22455842927536,12.081699190690417
10,3,4.442651256490317,12,7,4.5,2,5.3471075307174685,2,3,2.0,1.0,2.0,7.234898420314831,2,7.252762418053187,7.252762418053187,2,2,4,2,4,2,3.0,3,6.300785794663244,12.081699190690417
4,3,4.1588830833596715,6,6,5.0,1,0.0,2,3,2.0,1.0,3.0,6.963189985870238,3,6.963189985870238,6.963189985870238,1,2,2,1,2,2,1.0,3,6.3578422665081,12.081699190690417
10,3,4.110873864173311,9,6,3.5,1,0.0,2,3,2.0,1.0,2.0,6.889591308354466,2,6.889591308354466,6.889591308354466,1,2,3,1,2,2,1.0,3,6.3578422665081,12.081699190690417
12,3,3.9889840465642745,12,7,4.333333333333314,2,5.455321115357702,2,3,3.0,1.0,2.0,6.677083461247136,2,7.04141166379481,7.568379267836522,2,2,5,2,4,2,2.0,3,6.311734809152915,12.081699190690417
7,3,4.499809670330265,5,4,3.6666666666666288,1,0.0,2,3,3.0,3.0,1.0,7.037905963447182,2,7.074963197966044,7.074963197966044,2,2,4,1,2,2,2.0,3,6.3784261836515865,12.081699190690417
12,3,4.23410650459726,9,6,4.833333333333314,1,4.736198448394496,2,3,3.0,1.0,1.0,6.92951677076365,2,7.290292882446597,7.7752758464868625,2,2,5,2,1,1,1.0,3,6.391917113392602,12.081699190690417
10,3,4.219507705176107,19,6,4.5,1,0.0,3,3,3.0,1.0,2.0,7.097548850614793,2,7.097548850614793,7.097548850614793,1,2,4,2,4,2,2.0,3,6.304448802421981,12.081699190690417
11,3,3.912023005428146,11,6,5.0,1,0.0,2,3,3.0,1.0,1.0,6.828712071641684,2,6.828712071641684,6.828712071641684,2,2,3,2,4,2,2.0,2,5.579729825986222,12.081699190690417
10,3,3.912023005428146,17,7,8.666666666666629,3,5.863631175598097,2,3,3.0,4.0,3.0,7.404887575616125,2,7.509335266016592,7.509335266016592,2,3,3,3,4,1,1.0,3,6.606650186198215,12.081699190690417
10,3,4.430816798843313,7,5,3.0,1,0.0,2,5,2.0,1.0,2.0,6.855408798609928,2,6.855408798609928,6.855408798609928,1,2,4,1,4,1,1.0,2,5.707110264748875,12.081699190690417
4,3,4.0943445622221,5,5,6.333333333333314,1,0.0,2,3,3.0,4.0,3.0,7.0909098220799835,2,7.0909098220799835,7.0909098220799835,3,2,3,1,1,1,1.0,1,0.0,12.081699190690417
10,3,4.110873864173311,9,6,9.166666666666629,1,0.0,2,3,2.0,1.0,3.0,6.934397209928558,3,6.934397209928558,6.934397209928558,1,3,3,1,2,1,2.0,3,6.089044875446846,12.081699190690417
9,3,4.543294782270004,5,6,4.333333333333314,1,0.0,2,3,2.0,3.0,2.0,6.937314081223682,2,7.0192966537150445,7.0192966537150445,1,2,4,2,2,2,1.0,3,6.511745329644728,12.081699190690417
4,2,4.0943445622221,11,5,4.5,2,5.771441123130016,2,1,2.0,3.0,2.0,0.0,2,7.611347717403621,7.611347717403621,2,2,8,3,2,2,1.0,3,6.447305862541213,12.081699190690417
7,3,4.51085950651685,10,5,4.666666666666629,2,4.653960350157523,2,5,3.0,3.0,3.0,7.001245622069476,4,7.01301578963963,7.01301578963963,1,3,2,2,4,2,3.0,3,6.401917196727186,12.081699190690417
10,3,4.2626798770413155,7,6,4.5,2,5.003946305945459,2,3,2.0,1.0,2.0,6.493753839851686,4,7.1592919047975645,7.1592919047975645,1,2,5,2,4,2,2.0,3,6.270988431858299,12.081699190690417
12,3,4.0943445622221,17,5,2.8333333333333144,1,0.0,2,5,2.0,4.0,1.0,6.921658184151129,2,7.057036981697891,7.6624678152002375,2,2,5,1,4,1,3.0,3,6.289715570908998,12.081699190690417
9,3,4.382026634673881,19,6,7.333333333333314,2,5.8888779583328805,3,3,2.0,1.0,2.0,6.270988431858299,4,6.9985096422506015,7.526178913346146,2,2,5,2,4,2,2.0,3,6.240275845170769,12.081699190690417
12,3,4.356708826689592,13,5,0.0,1,0.0,2,1,1.0,1.0,1.0,0.0,3,7.344719054149673,7.749753406274437,2,2,5,2,4,2,1.0,3,6.511745329644728,12.081699190690417
4,3,4.1588830833596715,11,5,4.833333333333314,1,0.0,2,1,3.0,2.0,2.0,0.0,2,7.336936913707618,7.336936913707618,2,2,6,1,4,2,1.0,3,5.993961427306569,12.081699190690417
4,3,4.1588830833596715,11,5,4.833333333333314,1,0.0,2,1,1.0,3.0,1.0,0.0,2,7.02197642307216,7.714677473800927,2,2,9,1,2,2,1.0,3,6.270988431858299,12.081699190690417
11,3,3.912023005428146,11,6,7.333333333333314,1,0.0,3,5,3.0,1.0,1.0,7.380879035564116,4,7.388946097618437,7.388946097618437,2,3,3,2,4,3,2.0,3,6.280395838960195,12.081699190690417
10,3,4.3694478524670215,12,6,5.0,2,5.062595033026967,2,3,3.0,1.0,1.0,7.430707082545968,2,7.430707082545968,7.430707082545968,2,2,5,2,4,2,1.0,3,6.418364935936212,12.081699190690417
4,3,4.007333185232471,10,6,4.333333333333314,1,0.0,2,3,2.0,4.0,1.0,7.455298485683291,2,7.455298485683291,7.455298485683291,2,2,6,1,4,2,1.0,3,6.354370040797351,12.081699190690417
10,3,4.356708826689592,12,6,9.333333333333314,1,0.0,2,3,2.0,1.0,2.0,7.057897937411856,2,7.231287004327616,7.231287004327616,1,3,3,2,4,1,2.0,3,6.517671272912275,12.081699190690417
11,3,4.007333185232471,11,6,4.833333333333314,1,0.0,2,3,3.0,1.0,2.0,6.823286122355687,2,6.823286122355687,6.823286122355687,2,2,3,2,4,2,1.0,2,5.579729825986222,12.081699190690417
4,3,4.31748811353631,10,5,4.5,1,0.0,2,3,1.0,2.0,2.0,0.0,2,7.172424577124845,7.45876269238096,2,3,6,1,4,2,1.0,3,6.29156913955832,12.081699190690417
12,3,3.9512437185814275,12,6,4.333333333333314,2,5.700443573390687,2,3,2.0,1.0,1.0,6.744059186311348,2,7.020190708311925,7.616283561580385,2,3,6,2,4,2,3.0,3,6.313548046277095,12.081699190690417
10,3,4.465908118654584,9,6,3.3333333333333144,1,0.0,2,3,3.0,1.0,1.0,7.4133673356952405,3,7.4133673356952405,7.4133673356952405,2,2,5,2,4,1,1.0,3,6.184148890937483,12.081699190690417
10,3,4.6443908991413725,12,6,4.333333333333314,2,5.081404364984463,2,3,3.0,1.0,2.0,7.085064293952548,2,7.329093736246592,7.329093736246592,2,2,5,2,4,2,3.0,3,6.171700597410915,12.081699190690417
10,3,4.290459441148391,9,5,2.6666666666666288,2,5.303304908059076,2,3,2.0,2.0,1.0,7.051855622955894,4,7.051855622955894,7.051855622955894,1,2,4,2,4,1,2.0,3,6.175867270105761,12.081699190690417
10,3,4.406719247264253,12,7,4.666666666666629,2,5.332718793265369,2,3,3.0,1.0,2.0,7.148345743900068,2,7.379008127628304,7.379008127628304,2,2,5,2,4,2,2.0,3,6.171700597410915,12.081699190690417
12,3,4.382026634673881,12,7,4.333333333333314,2,6.493753839851686,2,3,2.0,1.0,2.0,6.6895992691789665,2,7.002155954403621,7.583247524303362,2,2,6,2,4,2,2.0,3,6.182084906716632,12.081699190690417
10,3,4.0943445622221,9,4,0.8333333333333144,1,0.0,2,3,2.0,1.0,2.0,6.913737350659685,2,6.913737350659685,6.913737350659685,1,1,3,2,2,2,1.0,3,6.511745329644728,12.081699190690417
12,3,3.871201010907891,12,5,4.333333333333314,2,3.8066624897703196,2,3,2.0,1.0,2.0,6.660575149839686,4,6.9930151229329605,7.533158807455563,2,3,7,2,4,2,1.0,3,6.184148890937483,12.081699190690417
10,3,4.499809670330265,19,5,9.0,1,0.0,3,3,3.0,4.0,2.0,7.271008538280992,2,7.271008538280992,7.271008538280992,2,3,4,2,4,2,2.0,3,6.270988431858299,12.081699190690417
4,3,4.0943445622221,7,4,3.1666666666666288,1,0.0,2,3,3.0,3.0,3.0,7.089243155027514,2,7.138073034044347,7.138073034044347,1,2,4,1,1,1,1.0,3,5.993961427306569,12.081699190690417
9,3,3.970291913552122,19,5,4.666666666666629,1,0.0,2,5,3.0,4.0,2.0,7.215975002651466,4,7.267525427828172,7.267525427828172,1,3,3,2,4,2,1.0,3,6.3784261836515865,12.081699190690417
9,3,4.330733340286331,10,6,4.5,1,0.0,2,3,2.0,3.0,2.0,7.00033446027523,2,7.020190708311925,7.020190708311925,1,2,4,2,4,2,3.0,2,5.883322388488279,12.081699190690417
4,3,4.23410650459726,7,5,4.5,1,0.6931471805599453,2,3,3.0,1.0,3.0,7.216709486709457,4,7.216709486709457,7.8713112033234065,2,2,9,2,5,2,2.0,3,6.398594934535208,12.081699190690417
10,3,4.418840607796598,9,5,1.5,2,5.198497031265826,2,3,2.0,1.0,1.0,7.080867896690782,1,7.080867896690782,7.080867896690782,1,2,4,1,4,1,2.0,3,6.2766434893416445,12.081699190690417
7,3,4.442651256490317,12,7,4.0,2,4.406719247264253,2,3,3.0,4.0,3.0,6.960347729101308,2,7.068172000388042,7.068172000388042,2,3,4,3,4,2,2.0,3,6.270988431858299,12.081699190690417
8,3,4.3694478524670215,17,7,4.833333333333314,1,0.0,3,5,3.0,4.0,3.0,7.195187320178709,2,7.195187320178709,7.329749689041512,1,3,2,2,4,2,3.0,3,6.375024819828097,12.081699190690417
9,3,4.820281565605037,5,6,9.333333333333314,2,4.442651256490317,2,3,2.0,3.0,2.0,6.927557906278317,3,7.213768308118642,7.213768308118642,1,4,3,2,3,1,2.0,2,5.746203190540153,12.081699190690417
10,3,4.382026634673881,12,6,4.5,2,5.8888779583328805,2,3,3.0,1.0,2.0,7.208600337960199,2,7.19668657083435,7.19668657083435,2,2,4,2,4,2,2.0,3,6.447305862541213,12.081699190690417
4,3,4.465908118654584,12,5,3.8333333333333144,2,6.336825731146441,2,3,2.0,1.0,2.0,7.4127640174265625,2,7.4127640174265625,7.4127640174265625,2,2,6,1,2,1,1.0,3,6.2285110035911835,12.081699190690417
12,3,4.382026634673881,12,7,4.666666666666629,2,5.220355825078324,2,3,3.0,1.0,1.0,7.239214973779806,2,7.239214973779806,7.932003152361385,3,3,9,3,4,2,2.0,3,6.336825731146441,12.081699190690417
4,3,4.174387269895637,9,5,2.8333333333333144,1,0.0,2,3,2.0,1.0,2.0,7.368339686311381,2,7.368339686311381,7.368339686311381,2,2,6,1,2,1,1.0,4,6.675823221634848,12.081699190690417
12,3,3.828641396489095,12,7,6.833333333333314,2,4.820281565605037,2,3,3.0,1.0,2.0,6.674561391814426,3,7.1204443723924875,7.646831391430482,2,2,5,2,4,2,3.0,3,6.297109319933935,12.081699190690417
10,3,3.9318256327243257,16,6,3.1666666666666288,2,5.746203190540153,3,3,2.0,3.0,1.0,7.520234556474628,3,7.520234556474628,7.520234556474628,2,3,5,2,4,1,2.0,3,6.293419278846481,12.081699190690417
11,3,3.970291913552122,8,6,4.5,1,0.0,2,3,3.0,1.0,2.0,6.975413927455952,2,6.975413927455952,6.975413927455952,2,2,2,2,4,2,2.0,3,6.089044875446846,12.081699190690417
9,3,3.8918202981106265,5,6,2.6666666666666288,1,0.0,3,3,3.0,3.0,2.0,6.548219102762372,2,7.362645270417825,7.697121317282625,2,3,6,2,4,1,1.0,3,6.07073772800249,12.081699190690417
11,3,4.204692619390966,8,6,4.333333333333314,1,0.0,2,3,3.0,1.0,1.0,6.8658910748834385,2,6.8658910748834385,6.8658910748834385,2,2,3,1,4,2,2.0,3,6.089044875446846,12.081699190690417
10,3,4.442651256490317,12,6,6.333333333333314,3,4.787491742782046,2,3,3.0,1.0,2.0,7.341483852363161,2,7.637234388789473,7.637234388789473,2,2,5,3,4,2,1.0,3,6.2166061010848646,12.081699190690417
8,1,3.912023005428146,2,4,0.0,1,0.0,2,2,2.0,1.0,2.0,6.476972362889683,2,6.476972362889683,7.183870715062453,1,2,4,1,2,1,1.0,2,5.5254529391317835,12.19674427122193
10,3,4.248495242049359,9,5,1.5,1,0.0,2,3,2.0,1.0,1.0,7.243512974665482,3,7.438971592395862,7.438971592395862,1,3,4,2,4,1,2.0,3,6.104793232414985,12.19674427122193
8,3,4.248495242049359,16,8,7.333333333333314,1,0.0,3,3,3.0,1.0,1.0,6.74993119378857,2,7.346010209913293,7.911324018963353,2,3,8,3,2,1,1.0,3,6.089044875446846,12.19674427122193
10,2,4.248495242049359,6,5,1.0,1,0.0,2,5,1.0,4.0,1.0,0.0,3,6.78332520060396,6.78332520060396,1,2,2,1,2,1,1.0,2,5.733341276897746,12.19674427122193
10,3,5.0106352940962555,20,7,2.5,1,0.0,2,3,3.0,4.0,2.0,7.667158255319148,2,7.619233416226805,7.619233416226805,2,2,6,3,4,1,2.0,3,6.2422232654551655,12.19674427122193
11,3,3.4657359027997265,19,8,7.166666666666629,1,0.0,3,5,3.0,4.0,3.0,7.450079569807499,4,7.450079569807499,7.450079569807499,1,3,4,3,4,3,3.0,3,6.161207321695077,12.19674427122193
11,3,3.6375861597263857,19,8,7.666666666666629,1,0.0,3,5,3.0,1.0,3.0,7.13966033596492,4,7.161622002939187,7.161622002939187,1,4,2,3,4,3,3.0,3,6.2166061010848646,12.19674427122193
10,3,3.9889840465642745,23,8,7.166666666666629,1,0.0,3,5,3.0,1.0,3.0,8.071218539969863,4,8.079927770758275,8.079927770758275,3,3,8,2,4,3,2.0,3,6.304448802421981,12.19674427122193
10,2,3.912023005428146,6,5,1.1666666666666288,1,0.0,2,3,2.0,1.0,1.0,6.834108738813838,3,6.834108738813838,6.834108738813838,1,2,3,1,4,1,3.0,2,5.666426688112432,12.19674427122193
11,3,3.4011973816621555,19,8,7.666666666666629,1,0.0,3,5,3.0,3.0,1.0,7.3098814858247865,4,7.3098814858247865,7.3098814858247865,1,4,4,2,4,3,3.0,3,6.1779441140506,12.19674427122193
10,3,4.0943445622221,9,5,0.6666666666666288,1,0.0,2,3,2.0,1.0,1.0,6.9167150203536085,3,6.9167150203536085,6.9167150203536085,1,2,2,2,4,1,2.0,2,5.62040086571715,12.19674427122193
